OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
6818,MX,MEX,Mexico,2020-04-11T00:00:00.000Z,260,3441,20,194,墨西哥,Mexique,México,Мексика,المكسيك
6819,MX,MEX,Mexico,2020-04-12T00:00:00.000Z,403,3844,39,233,墨西哥,Mexique,México,Мексика,المكسيك
6820,MX,MEX,Mexico,2020-04-13T00:00:00.000Z,375,4219,40,273,墨西哥,Mexique,México,Мексика,المكسيك
6821,MX,MEX,Mexico,2020-04-14T00:00:00.000Z,442,4661,23,296,墨西哥,Mexique,México,Мексика,المكسيك
6822,MX,MEX,Mexico,2020-04-15T00:00:00.000Z,353,5014,36,332,墨西哥,Mexique,México,Мексика,المكسيك
6823,MX,MEX,Mexico,2020-04-16T00:00:00.000Z,385,5399,74,406,墨西哥,Mexique,México,Мексика,المكسيك
6824,MX,MEX,Mexico,2020-04-17T00:00:00.000Z,448,5847,43,449,墨西哥,Mexique,México,Мексика,المكسيك
6825,MX,MEX,Mexico,2020-04-18T00:00:00.000Z,450,6297,37,486,墨西哥,Mexique,México,Мексика,المكسيك
6826,MX,MEX,Mexico,2020-04-19T00:00:00.000Z,578,6875,60,546,墨西哥,Mexique,México,Мексика,المكسيك
6827,MX,MEX,Mexico,2020-04-20T00:00:00.000Z,622,7497,104,650,墨西哥,Mexique,México,Мексика,المكسيك
6828,MX,MEX,Mexico,2020-04-21T00:00:00.000Z,764,8261,36,686,墨西哥,Mexique,México,Мексика,المكسيك
6829,MX,MEX,Mexico,2020-04-22T00:00:00.000Z,511,8772,26,712,墨西哥,Mexique,México,Мексика,المكسيك
6830,MX,MEX,Mexico,2020-04-23T00:00:00.000Z,729,9501,145,857,墨西哥,Mexique,México,Мексика,المكسيك
6831,MX,MEX,Mexico,2020-04-24T00:00:00.000Z,1043,10544,113,970,墨西哥,Mexique,México,Мексика,المكسيك
6832,MX,MEX,Mexico,2020-04-25T00:00:00.000Z,1089,11633,99,1069,墨西哥,Mexique,México,Мексика,المكسيك
6833,MX,MEX,Mexico,2020-04-26T00:00:00.000Z,1239,12872,152,1221,墨西哥,Mexique,México,Мексика,المكسيك
6834,MX,MEX,Mexico,2020-04-27T00:00:00.000Z,970,13842,84,1305,墨西哥,Mexique,México,Мексика,المكسيك
6835,MC,MCO,Monaco,2020-02-29T00:00:00.000Z,1,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6836,MC,MCO,Monaco,2020-03-01T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6837,MC,MCO,Monaco,2020-03-02T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6838,MC,MCO,Monaco,2020-03-03T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6839,MC,MCO,Monaco,2020-03-04T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6840,MC,MCO,Monaco,2020-03-05T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6841,MC,MCO,Monaco,2020-03-06T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6842,MC,MCO,Monaco,2020-03-07T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6843,MC,MCO,Monaco,2020-03-08T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6844,MC,MCO,Monaco,2020-03-09T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6845,MC,MCO,Monaco,2020-03-10T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6846,MC,MCO,Monaco,2020-03-11T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6847,MC,MCO,Monaco,2020-03-12T00:00:00.000Z,0,1,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6848,MC,MCO,Monaco,2020-03-13T00:00:00.000Z,1,2,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6849,MC,MCO,Monaco,2020-03-14T00:00:00.000Z,0,2,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6850,MC,MCO,Monaco,2020-03-15T00:00:00.000Z,0,2,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6851,MC,MCO,Monaco,2020-03-16T00:00:00.000Z,7,9,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6852,MC,MCO,Monaco,2020-03-17T00:00:00.000Z,0,9,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6853,MC,MCO,Monaco,2020-03-18T00:00:00.000Z,0,9,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6854,MC,MCO,Monaco,2020-03-19T00:00:00.000Z,0,9,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6855,MC,MCO,Monaco,2020-03-20T00:00:00.000Z,3,12,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6856,MC,MCO,Monaco,2020-03-21T00:00:00.000Z,6,18,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6857,MC,MCO,Monaco,2020-03-22T00:00:00.000Z,0,18,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6858,MC,MCO,Monaco,2020-03-23T00:00:00.000Z,1,19,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6859,MC,MCO,Monaco,2020-03-24T00:00:00.000Z,0,19,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6860,MC,MCO,Monaco,2020-03-25T00:00:00.000Z,0,19,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6861,MC,MCO,Monaco,2020-03-26T00:00:00.000Z,0,19,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6862,MC,MCO,Monaco,2020-03-27T00:00:00.000Z,0,19,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6863,MC,MCO,Monaco,2020-03-28T00:00:00.000Z,0,19,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6864,MC,MCO,Monaco,2020-03-29T00:00:00.000Z,0,19,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6865,MC,MCO,Monaco,2020-03-30T00:00:00.000Z,12,31,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6866,MC,MCO,Monaco,2020-03-31T00:00:00.000Z,3,34,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6867,MC,MCO,Monaco,2020-04-01T00:00:00.000Z,3,37,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6868,MC,MCO,Monaco,2020-04-02T00:00:00.000Z,0,37,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6869,MC,MCO,Monaco,2020-04-03T00:00:00.000Z,0,37,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6870,MC,MCO,Monaco,2020-04-04T00:00:00.000Z,0,37,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6871,MC,MCO,Monaco,2020-04-05T00:00:00.000Z,0,37,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6872,MC,MCO,Monaco,2020-04-06T00:00:00.000Z,0,37,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6873,MC,MCO,Monaco,2020-04-07T00:00:00.000Z,3,40,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6874,MC,MCO,Monaco,2020-04-08T00:00:00.000Z,0,40,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6875,MC,MCO,Monaco,2020-04-09T00:00:00.000Z,14,54,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6876,MC,MCO,Monaco,2020-04-10T00:00:00.000Z,0,54,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6877,MC,MCO,Monaco,2020-04-11T00:00:00.000Z,0,54,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6878,MC,MCO,Monaco,2020-04-12T00:00:00.000Z,0,54,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6879,MC,MCO,Monaco,2020-04-13T00:00:00.000Z,0,54,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6880,MC,MCO,Monaco,2020-04-14T00:00:00.000Z,14,68,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6881,MC,MCO,Monaco,2020-04-15T00:00:00.000Z,0,68,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6882,MC,MCO,Monaco,2020-04-16T00:00:00.000Z,0,68,0,0,摩纳哥,Monaco,Mónaco,Монако,موناكو
6883,MC,MCO,Monaco,2020-04-17T00:00:00.000Z,0,68,1,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6884,MC,MCO,Monaco,2020-04-18T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6885,MC,MCO,Monaco,2020-04-19T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6886,MC,MCO,Monaco,2020-04-20T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6887,MC,MCO,Monaco,2020-04-21T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6888,MC,MCO,Monaco,2020-04-22T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6889,MC,MCO,Monaco,2020-04-23T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6890,MC,MCO,Monaco,2020-04-24T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6891,MC,MCO,Monaco,2020-04-25T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6892,MC,MCO,Monaco,2020-04-26T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6893,MC,MCO,Monaco,2020-04-27T00:00:00.000Z,0,68,0,1,摩纳哥,Monaco,Mónaco,Монако,موناكو
6894,MN,MNG,Mongolia,2020-03-10T00:00:00.000Z,1,1,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6895,MN,MNG,Mongolia,2020-03-11T00:00:00.000Z,0,1,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6896,MN,MNG,Mongolia,2020-03-12T00:00:00.000Z,0,1,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6897,MN,MNG,Mongolia,2020-03-13T00:00:00.000Z,0,1,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6898,MN,MNG,Mongolia,2020-03-14T00:00:00.000Z,0,1,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6899,MN,MNG,Mongolia,2020-03-15T00:00:00.000Z,0,1,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6900,MN,MNG,Mongolia,2020-03-16T00:00:00.000Z,3,4,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6901,MN,MNG,Mongolia,2020-03-17T00:00:00.000Z,0,4,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6902,MN,MNG,Mongolia,2020-03-18T00:00:00.000Z,1,5,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6903,MN,MNG,Mongolia,2020-03-19T00:00:00.000Z,1,6,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6904,MN,MNG,Mongolia,2020-03-20T00:00:00.000Z,0,6,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6905,MN,MNG,Mongolia,2020-03-21T00:00:00.000Z,4,10,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6906,MN,MNG,Mongolia,2020-03-22T00:00:00.000Z,0,10,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6907,MN,MNG,Mongolia,2020-03-23T00:00:00.000Z,0,10,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6908,MN,MNG,Mongolia,2020-03-24T00:00:00.000Z,0,10,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6909,MN,MNG,Mongolia,2020-03-25T00:00:00.000Z,0,10,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6910,MN,MNG,Mongolia,2020-03-26T00:00:00.000Z,1,11,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6911,MN,MNG,Mongolia,2020-03-27T00:00:00.000Z,0,11,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6912,MN,MNG,Mongolia,2020-03-28T00:00:00.000Z,1,12,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6913,MN,MNG,Mongolia,2020-03-29T00:00:00.000Z,0,12,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6914,MN,MNG,Mongolia,2020-03-30T00:00:00.000Z,0,12,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6915,MN,MNG,Mongolia,2020-03-31T00:00:00.000Z,0,12,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6916,MN,MNG,Mongolia,2020-04-01T00:00:00.000Z,2,14,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6917,MN,MNG,Mongolia,2020-04-02T00:00:00.000Z,0,14,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6918,MN,MNG,Mongolia,2020-04-03T00:00:00.000Z,0,14,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6919,MN,MNG,Mongolia,2020-04-04T00:00:00.000Z,0,14,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6920,MN,MNG,Mongolia,2020-04-05T00:00:00.000Z,0,14,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6921,MN,MNG,Mongolia,2020-04-06T00:00:00.000Z,1,15,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6922,MN,MNG,Mongolia,2020-04-07T00:00:00.000Z,0,15,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6923,MN,MNG,Mongolia,2020-04-08T00:00:00.000Z,1,16,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6924,MN,MNG,Mongolia,2020-04-09T00:00:00.000Z,0,16,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6925,MN,MNG,Mongolia,2020-04-10T00:00:00.000Z,0,16,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6926,MN,MNG,Mongolia,2020-04-11T00:00:00.000Z,0,16,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6927,MN,MNG,Mongolia,2020-04-12T00:00:00.000Z,0,16,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6928,MN,MNG,Mongolia,2020-04-13T00:00:00.000Z,0,16,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6929,MN,MNG,Mongolia,2020-04-14T00:00:00.000Z,14,30,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6930,MN,MNG,Mongolia,2020-04-15T00:00:00.000Z,0,30,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6931,MN,MNG,Mongolia,2020-04-16T00:00:00.000Z,1,31,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6932,MN,MNG,Mongolia,2020-04-17T00:00:00.000Z,0,31,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6933,MN,MNG,Mongolia,2020-04-18T00:00:00.000Z,0,31,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6934,MN,MNG,Mongolia,2020-04-19T00:00:00.000Z,1,32,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6935,MN,MNG,Mongolia,2020-04-20T00:00:00.000Z,1,33,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6936,MN,MNG,Mongolia,2020-04-21T00:00:00.000Z,1,34,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6937,MN,MNG,Mongolia,2020-04-22T00:00:00.000Z,1,35,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6938,MN,MNG,Mongolia,2020-04-23T00:00:00.000Z,0,35,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6939,MN,MNG,Mongolia,2020-04-24T00:00:00.000Z,1,36,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6940,MN,MNG,Mongolia,2020-04-25T00:00:00.000Z,0,36,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6941,MN,MNG,Mongolia,2020-04-26T00:00:00.000Z,1,37,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6942,MN,MNG,Mongolia,2020-04-27T00:00:00.000Z,1,38,0,0,蒙古,Mongolie,Mongolia,Монголия,منغوليا
6943,ME,MNE,Montenegro,2020-03-17T00:00:00.000Z,2,2,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6944,ME,MNE,Montenegro,2020-03-18T00:00:00.000Z,0,2,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6945,ME,MNE,Montenegro,2020-03-19T00:00:00.000Z,8,10,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6946,ME,MNE,Montenegro,2020-03-20T00:00:00.000Z,4,14,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6947,ME,MNE,Montenegro,2020-03-21T00:00:00.000Z,0,14,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6948,ME,MNE,Montenegro,2020-03-22T00:00:00.000Z,0,14,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6949,ME,MNE,Montenegro,2020-03-23T00:00:00.000Z,7,21,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6950,ME,MNE,Montenegro,2020-03-24T00:00:00.000Z,1,22,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6951,ME,MNE,Montenegro,2020-03-25T00:00:00.000Z,7,29,0,0,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6952,ME,MNE,Montenegro,2020-03-26T00:00:00.000Z,23,52,1,1,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6953,ME,MNE,Montenegro,2020-03-27T00:00:00.000Z,15,67,0,1,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6954,ME,MNE,Montenegro,2020-03-28T00:00:00.000Z,3,70,0,1,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6955,ME,MNE,Montenegro,2020-03-29T00:00:00.000Z,12,82,0,1,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6956,ME,MNE,Montenegro,2020-03-30T00:00:00.000Z,3,85,0,1,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6957,ME,MNE,Montenegro,2020-03-31T00:00:00.000Z,6,91,0,1,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6958,ME,MNE,Montenegro,2020-04-01T00:00:00.000Z,14,105,1,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6959,ME,MNE,Montenegro,2020-04-02T00:00:00.000Z,15,120,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6960,ME,MNE,Montenegro,2020-04-03T00:00:00.000Z,20,140,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6961,ME,MNE,Montenegro,2020-04-04T00:00:00.000Z,20,160,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6962,ME,MNE,Montenegro,2020-04-05T00:00:00.000Z,37,197,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6963,ME,MNE,Montenegro,2020-04-06T00:00:00.000Z,6,203,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6964,ME,MNE,Montenegro,2020-04-07T00:00:00.000Z,20,223,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6965,ME,MNE,Montenegro,2020-04-08T00:00:00.000Z,25,248,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6966,ME,MNE,Montenegro,2020-04-09T00:00:00.000Z,0,248,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6967,ME,MNE,Montenegro,2020-04-10T00:00:00.000Z,4,252,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6968,ME,MNE,Montenegro,2020-04-11T00:00:00.000Z,3,255,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6969,ME,MNE,Montenegro,2020-04-12T00:00:00.000Z,7,262,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6970,ME,MNE,Montenegro,2020-04-13T00:00:00.000Z,5,267,0,2,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6971,ME,MNE,Montenegro,2020-04-14T00:00:00.000Z,7,274,2,4,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6972,ME,MNE,Montenegro,2020-04-15T00:00:00.000Z,14,288,0,4,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6973,ME,MNE,Montenegro,2020-04-16T00:00:00.000Z,0,288,0,4,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6974,ME,MNE,Montenegro,2020-04-17T00:00:00.000Z,15,303,0,4,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6975,ME,MNE,Montenegro,2020-04-18T00:00:00.000Z,2,305,1,5,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6976,ME,MNE,Montenegro,2020-04-19T00:00:00.000Z,3,308,0,5,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6977,ME,MNE,Montenegro,2020-04-20T00:00:00.000Z,0,308,0,5,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6978,ME,MNE,Montenegro,2020-04-21T00:00:00.000Z,4,312,0,5,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6979,ME,MNE,Montenegro,2020-04-22T00:00:00.000Z,1,313,0,5,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6980,ME,MNE,Montenegro,2020-04-23T00:00:00.000Z,1,314,0,5,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6981,ME,MNE,Montenegro,2020-04-24T00:00:00.000Z,2,316,0,5,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6982,ME,MNE,Montenegro,2020-04-25T00:00:00.000Z,3,319,0,5,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6983,ME,MNE,Montenegro,2020-04-26T00:00:00.000Z,0,319,1,6,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6984,ME,MNE,Montenegro,2020-04-27T00:00:00.000Z,2,321,1,7,黑山,Monténégro,Montenegro,Черногория,الجبل الأسود
6985,MS,MSR,Montserrat,2020-03-18T00:00:00.000Z,1,1,0,0,"蒙特塞拉特岛
",,,,
6986,MS,MSR,Montserrat,2020-03-19T00:00:00.000Z,0,1,0,0,"蒙特塞拉特岛
",,,,
6987,MS,MSR,Montserrat,2020-03-20T00:00:00.000Z,0,1,0,0,"蒙特塞拉特岛
",,,,
6988,MS,MSR,Montserrat,2020-03-21T00:00:00.000Z,0,1,0,0,"蒙特塞拉特岛
",,,,
6989,MS,MSR,Montserrat,2020-03-22T00:00:00.000Z,0,1,0,0,"蒙特塞拉特岛
",,,,
6990,MS,MSR,Montserrat,2020-03-23T00:00:00.000Z,0,1,0,0,"蒙特塞拉特岛
",,,,
6991,MS,MSR,Montserrat,2020-03-24T00:00:00.000Z,0,1,0,0,"蒙特塞拉特岛
",,,,
6992,MS,MSR,Montserrat,2020-03-25T00:00:00.000Z,0,1,0,0,"蒙特塞拉特岛
",,,,
6993,MS,MSR,Montserrat,2020-03-26T00:00:00.000Z,1,2,0,0,"蒙特塞拉特岛
",,,,
6994,MS,MSR,Montserrat,2020-03-27T00:00:00.000Z,0,2,0,0,"蒙特塞拉特岛
",,,,
6995,MS,MSR,Montserrat,2020-03-28T00:00:00.000Z,3,5,0,0,"蒙特塞拉特岛
",,,,
6996,MS,MSR,Montserrat,2020-03-29T00:00:00.000Z,0,5,0,0,"蒙特塞拉特岛
",,,,
6997,MS,MSR,Montserrat,2020-03-30T00:00:00.000Z,0,5,0,0,"蒙特塞拉特岛
",,,,
6998,MS,MSR,Montserrat,2020-03-31T00:00:00.000Z,0,5,0,0,"蒙特塞拉特岛
",,,,
6999,MS,MSR,Montserrat,2020-04-01T00:00:00.000Z,0,5,0,0,"蒙特塞拉特岛
",,,,
7000,MS,MSR,Montserrat,2020-04-02T00:00:00.000Z,0,5,0,0,"蒙特塞拉特岛
",,,,
7001,MS,MSR,Montserrat,2020-04-03T00:00:00.000Z,0,5,0,0,"蒙特塞拉特岛
",,,,
7002,MS,MSR,Montserrat,2020-04-04T00:00:00.000Z,0,5,0,0,"蒙特塞拉特岛
",,,,
7003,MS,MSR,Montserrat,2020-04-05T00:00:00.000Z,1,6,0,0,"蒙特塞拉特岛
",,,,
7004,MS,MSR,Montserrat,2020-04-06T00:00:00.000Z,0,6,0,0,"蒙特塞拉特岛
",,,,
7005,MS,MSR,Montserrat,2020-04-07T00:00:00.000Z,0,6,0,0,"蒙特塞拉特岛
",,,,
7006,MS,MSR,Montserrat,2020-04-08T00:00:00.000Z,0,6,0,0,"蒙特塞拉特岛
",,,,
7007,MS,MSR,Montserrat,2020-04-09T00:00:00.000Z,2,8,0,0,"蒙特塞拉特岛
",,,,
7008,MS,MSR,Montserrat,2020-04-10T00:00:00.000Z,0,8,0,0,"蒙特塞拉特岛
",,,,
7009,MS,MSR,Montserrat,2020-04-11T00:00:00.000Z,1,9,0,0,"蒙特塞拉特岛
",,,,
7010,MS,MSR,Montserrat,2020-04-12T00:00:00.000Z,0,9,0,0,"蒙特塞拉特岛
",,,,
7011,MS,MSR,Montserrat,2020-04-13T00:00:00.000Z,0,9,0,0,"蒙特塞拉特岛
",,,,
7012,MS,MSR,Montserrat,2020-04-14T00:00:00.000Z,2,11,0,0,"蒙特塞拉特岛
",,,,
7013,MS,MSR,Montserrat,2020-04-15T00:00:00.000Z,0,11,0,0,"蒙特塞拉特岛
",,,,
7014,MS,MSR,Montserrat,2020-04-16T00:00:00.000Z,0,11,0,0,"蒙特塞拉特岛
",,,,
7015,MS,MSR,Montserrat,2020-04-17T00:00:00.000Z,0,11,0,0,"蒙特塞拉特岛
",,,,
7016,MS,MSR,Montserrat,2020-04-18T00:00:00.000Z,0,11,0,0,"蒙特塞拉特岛
",,,,
7017,MS,MSR,Montserrat,2020-04-19T00:00:00.000Z,0,11,0,0,"蒙特塞拉特岛
",,,,
7018,MS,MSR,Montserrat,2020-04-20T00:00:00.000Z,0,11,0,0,"蒙特塞拉特岛
",,,,
7019,MS,MSR,Montserrat,2020-04-21T00:00:00.000Z,0,11,0,0,"蒙特塞拉特岛
",,,,
